"","playerID","fg_playerID","POS","inducted","play_era","GIDP","GS","InnOuts","PO","A","E","DP","PB","WP","SB_against","CS_for","ZR","Triple Crown","500_hr","3000_hit","1500_runs","1500_rbi","2500_G","ped_use","Name","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","BB/K","OBP","SLG","OPS","ISO","BABIP","wOBA","WAR","wRC+","Spd","Def","AVG+","BB%+","K%+","OBP+","SLG+","ISO+","BABIP+","all_star_appearances","num_gold_gloves","num_mvp","num_ws_mvp","silver_slugger","hank_aaron_award"
"23","griffke02",327,"CF","1","Steroids",199,2348,60981,5607,154,89,43,0,0,0,0,0,"0","Yes","No","Yes","Yes","Yes","No","Ken Griffey Jr.",2671,9801,11304,2781,1589,524,38,630,1662,1836,1312,246,1779,81,102,8,199,184,69,0.284,0.116,0.157,0.74,0.37,0.538,0.907,0.254,0.287,0.384,77.7,131,4.2,-39.6,106,128,99,109,127,164,97,13,10,1,0,7,0
"24","alomaro01",860,"2B","1","Steroids",206,2288,59751,4463,6536,183,1411,0,0,0,0,0,"0","No","No","Yes","No","No","No","Roberto Alomar",2379,9073,10400,2724,1930,504,80,210,1508,1134,1032,62,1140,50,97,148,206,474,114,0.3,0.099,0.11,0.91,0.371,0.443,0.814,0.143,0.321,0.359,63.6,118,6.2,15.8,112,110,72,110,106,95,109,12,10,0,0,4,0
"25","boggswa01",1001124,"3B","1","Steroids",236,2223,58395,2115,4304,232,472,0,0,0,0,0,"0","No","Yes","Yes","No","No","No","Wade Boggs",2440,9180,10740,3010,2253,578,61,118,1513,1013,1412,180,745,23,96,29,236,24,35,0.328,0.131,0.069,1.9,0.415,0.443,0.858,0.115,0.344,0.381,88.3,132,3,105.8,124,150,47,125,109,81,119,12,2,0,0,8,0
"26","clemero01",1002340,"RF","1","Expansion",275,2300,61546,4697,269,142,42,0,0,0,0,0,"0","No","Yes","No","No","No","No","Roberto Clemente",2433,9454,10212,3000,2154,440,166,240,1416,1305,621,167,1230,35,66,36,275,83,46,0.317,0.061,0.12,0.5,0.359,0.475,0.834,0.158,0.343,0.365,80.6,129,5.3,84.4,121,73,92,110,120,119,121,12,12,1,1,0,0
"27","foxne01",1004281,"2B","1","Expansion",175,1632,43512,6102,6385,209,1621,0,0,0,0,0,"0","No","No","No","No","No","No","Nellie Fox",2367,9232,10349,2663,2161,355,112,35,1279,790,719,24,216,142,48,208,175,76,80,0.288,0.069,0.021,3.33,0.348,0.363,0.71,0.074,0.291,0.325,45.2,96,4.3,178.7,109,71,20,102,91,56,104,12,3,1,0,0,0
"28","larkiba01",335,"SS","1","Steroids",178,2056,52719,3154,5864,235,1093,0,0,0,0,0,"0","No","No","No","No","No","No","Barry Larkin",2180,7937,9057,2340,1625,441,76,198,1329,960,939,66,817,55,67,59,178,379,77,0.295,0.104,0.09,1.15,0.371,0.444,0.815,0.15,0.306,0.36,67,118,6.5,132.5,111,115,58,110,108,103,104,12,3,1,0,9,0
"29","mcgwima01",1008559,"1B","0","Steroids",147,1742,45300,14464,1073,112,1409,0,0,0,0,0,"0","Yes","No","No","No","No","Yes","Mark McGwire",1874,6187,7660,1626,785,252,6,583,1167,1414,1317,150,1596,75,78,3,147,12,8,0.263,0.172,0.208,0.83,0.394,0.588,0.982,0.325,0.255,0.415,66.3,157,1.8,-138.5,99,188,135,117,141,217,87,12,1,0,0,3,0
"30","ottme01",1009904,"OF","1","Integration",82,0,0,4734,783,146,98,0,0,0,0,0,"0","Yes","No","Yes","Yes","Yes","No","Mel Ott",2730,9456,11337,2876,1805,488,72,511,1859,1860,1708,0,896,64,0,109,82,89,0,0.304,0.151,0.079,1.91,0.414,0.533,0.947,0.229,0.294,0.431,110.1,154,4,-42.2,108,187,106,121,134,196,100,12,0,0,0,0,0
"31","piazzmi01",893,"C","1","Modern",229,1673,42224,11347,768,132,133,102,0,1400,423,0,"0","No","No","No","No","No","Yes","Mike Piazza",1912,6911,7745,2127,1348,344,8,427,1048,1335,759,146,1113,30,45,0,229,17,20,0.308,0.098,0.144,0.68,0.377,0.545,0.922,0.237,0.314,0.39,62.5,140,1.9,20.7,114,108,89,110,127,150,104,12,0,0,0,10,0
"32","ramirma02",210,"LF","0","Modern",243,1921,49008,3206,129,75,18,0,0,0,0,0,"0","Yes","No","Yes","Yes","No","Yes","Manny Ramirez",2302,8244,9774,2574,1452,547,20,555,1544,1831,1329,216,1813,109,90,2,243,38,33,0.312,0.136,0.185,0.73,0.411,0.585,0.996,0.273,0.338,0.418,66.4,153,2.6,-276.6,115,155,115,121,136,170,113,12,0,0,1,9,2
"33","robinfr02",1011066,"RF","1","Expansion",270,2372,62807,6346,333,106,263,0,0,0,0,0,"1","Yes","No","Yes","Yes","Yes","No","Frank Robinson",2808,10006,11743,2943,1757,528,72,586,1829,1812,1420,218,1532,198,102,17,269,204,77,0.294,0.121,0.13,0.93,0.389,0.537,0.926,0.243,0.295,0.404,104,153,4.9,-131.5,113,140,100,119,136,182,105,12,1,2,1,0,0
"34","schmimi01",1011586,"3B","1","Free Agency",156,2324,60977,2836,5193,328,580,0,0,0,0,0,"0","Yes","No","Yes","Yes","No","No","Mike Schmidt",2404,8353,10062,2234,1219,408,59,548,1506,1595,1507,201,1883,79,107,16,156,174,91,0.267,0.15,0.187,0.8,0.38,0.527,0.907,0.26,0.28,0.395,106.5,147,4.5,150.7,101,168,147,115,136,209,97,12,10,3,1,6,0
"35","winfida01",1014127,"RF","1","Steroids",319,2422,64515,5012,168,95,38,0,0,0,0,0,"0","No","Yes","Yes","Yes","Yes","No","Dave Winfield",2973,11003,12358,3110,2017,540,88,465,1669,1833,1216,172,1686,25,95,19,319,223,96,0.283,0.098,0.136,0.72,0.353,0.475,0.827,0.192,0.296,0.364,59.9,128,4.8,-243.9,107,112,102,107,120,145,103,12,7,0,0,6,0
"36","bankser01",1000512,"1B","1","Expansion",229,2425,64280,14206,4355,261,1742,0,0,0,0,0,"0","Yes","No","No","Yes","Yes","No","Ernie Banks",2528,9421,10395,2583,1574,407,90,512,1305,1636,763,198,1236,70,96,45,229,50,53,0.274,0.073,0.119,0.62,0.33,0.5,0.83,0.225,0.267,0.359,63.3,118,3.6,48,104,86,94,100,124,163,94,11,1,2,0,0,0
"37","cartega01",1002015,"C","1","Free Agency",180,2128,56744,12490,1247,128,191,84,0,1498,810,0,"0","No","No","No","No","No","No","Gary Carter",2295,7971,9019,2092,1366,371,31,324,1025,1225,848,106,997,68,99,33,180,39,42,0.262,0.094,0.111,0.85,0.335,0.439,0.773,0.176,0.262,0.342,69.4,116,2.7,222.1,100,107,85,101,113,140,91,11,3,0,0,5,0
"38","dickebi01",1003271,"C","1","Integration",49,0,0,7965,954,108,137,76,0,0,0,0,"0","No","No","No","No","No","No","Bill Dickey",1789,6300,7060,1969,1352,343,72,202,930,1209,678,0,289,31,0,51,49,37,29,0.313,0.096,0.041,2.35,0.382,0.486,0.868,0.173,0.304,0.396,56.1,126,3.8,72.7,110,98,54,107,117,132,102,11,0,0,0,0,0
"39","fiskca01",1004101,"C","1","Free Agency",204,2157,57075,11612,1075,165,167,129,1,1302,665,0,"0","No","No","No","No","No","No","Carlton Fisk",2499,8756,9853,2356,1512,421,47,376,1276,1330,849,105,1386,143,79,26,204,128,58,0.269,0.086,0.141,0.61,0.341,0.457,0.797,0.188,0.28,0.354,68.3,117,4.3,133.2,103,101,106,104,117,145,99,11,1,0,0,3,0
