"","playerID","fg_playerID","POS","inducted","play_era","G","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP","GS","InnOuts","PO","A","E","DP","PB","WP","SB_against","CS_for","ZR","PA","BA","1B","SLG","OBP","OPS","SO%","BB%","BB:SO","Range","Triple Crown","500_hr","3000_hit","1500_runs","1500_rbi","2500_G","ped_use","ISO","BABIP","wOBA","WAR","wRC+","all_star_appearances","num_gold_gloves","num_mvp","num_ws_mvp","silver_slugger","hank_aaron_award"
"66","sheffga01",114,"RF","0","Steroids",2576,9217,1636,2689,467,27,509,1676,253,104,1475,1171,130,135,9,111,235,2205,56209,3275,1240,171,135,0,0,0,0,0,10938,0.291743517413475,1686,0.513941629597483,0.393033461327482,0.906975090924965,0.107057963064546,0.134850978240995,1.25960717335611,1.75271739130435,"0","Yes","No","Yes","Yes","Yes","Yes",0.222,0.285,0.391,62.1,141,9,NA,NA,NA,5,NA
"67","torrejo01",1013133,"C","0","Free Agency",2209,7874,996,2342,344,59,252,1185,23,29,779,1094,127,85,13,50,284,2043,54338,11618,1731,169,735,87,235,322,225,12,8788,0.29743459486919,1687,0.452120904241809,0.364815657715066,0.816936561956874,0.124487938097406,0.0886436049157943,0.712065813528336,6.04300588501584,"0","No","No","No","No","No","No",0.155,0.318,0.364,62.3,129,9,1,1,NA,NA,NA
"68","vaughar01",1013377,"SS","1","Integration",1817,6622,1173,2103,356,128,96,926,118,0,937,276,0,46,116,0,70,0,0,3308,5119,417,875,0,0,0,0,0,7605,0.317577771066143,1523,0.453488372093023,0.405785667324129,0.859274039417152,0.0362919132149901,0.123208415516108,3.39492753623188,4.6378646119978,"0","No","No","No","No","No","No",0.136,0.321,0.399,72.4,138,9,NA,NA,NA,NA,NA
"69","boudrlo01",1001234,"SS","1","Integration",1646,6029,861,1779,385,66,68,789,51,50,796,309,0,34,164,0,155,0,0,3265,4877,230,1205,0,0,0,0,0,6859,0.295073809918726,1260,0.414662464753691,0.380376148126549,0.79503861288024,0.0450502988773874,0.11605190260971,2.57605177993528,4.94653705953827,"0","No","No","No","No","No","No",0.12,0.303,0.375,64.4,122,8,NA,1,NA,NA,NA
"70","camparo01",1001871,"C","1","Integration",1215,4205,627,1161,178,18,242,856,25,15,533,501,30,30,30,18,143,431,11551,6520,550,85,82,56,93,85,80,4,4786,0.276099881093936,723,0.499643281807372,0.360217300459674,0.859860582267046,0.10468031759298,0.11136648558295,1.06387225548902,5.81893004115226,"0","No","No","No","No","No","No",0.214,0.264,0.388,45.7,126,8,NA,3,NA,NA,NA
"71","coopewa01",1002601,"C","0","Integration",1473,4702,573,1341,240,40,173,812,18,1,309,357,3,22,44,1,160,89,2386,5166,589,138,80,79,21,22,12,0,5034,0.285197788175245,888,0.463632496809868,0.332141438220103,0.795773935029971,0.0709177592371871,0.0613825983313468,0.865546218487395,3.90699253224711,"0","No","No","No","No","No","No",0.178,0.28,0.365,29.6,114,8,NA,NA,NA,NA,NA
"72","crandde01",1002729,"C","0","Expansion",1573,5026,585,1276,179,18,179,657,26,28,424,477,95,21,68,42,162,1151,31077,7449,766,90,125,60,174,289,240,39,5513,0.253879824910466,900,0.40350179068842,0.312171231634319,0.715673022322739,0.0865227643751134,0.0769091238889897,0.888888888888889,5.22250476795931,"0","No","No","No","No","No","No",0.15,0.249,0.315,29,93,8,4,NA,NA,NA,NA
"73","dawsoan01",1003091,"RF","1","Steroids",2627,9927,1373,2774,503,98,438,1591,314,109,589,1509,143,111,24,118,217,2303,60159,5158,157,93,30,0,0,0,0,0,10745,0.279439911352876,1735,0.482220207514858,0.323313168915775,0.805533376430633,0.140437412750116,0.0548161935784086,0.390324718356527,2.02322040350209,"0","No","No","No","Yes","Yes","No",0.203,0.288,0.35,59.5,117,8,8,1,NA,4,NA
"74","ferreri01",1004007,"C","1","Integration",1884,6028,687,1692,324,45,28,734,29,35,931,277,0,10,103,0,55,0,0,7248,1127,135,139,142,0,0,0,0,6969,0.280690112806901,1295,0.363304578633046,0.377816042473813,0.741120621106858,0.0397474530061702,0.133591620031568,3.36101083032491,4.44532908704883,"0","No","No","No","No","No","No",0.083,0.291,0.354,27.5,98,8,NA,NA,NA,NA,NA
"75","hodgegi01",1005883,"1B","1","Expansion",2071,7030,1105,1921,295,48,370,1274,63,31,943,1137,31,25,56,50,165,966,26722,15722,1365,145,1632,4,0,0,0,0,8048,0.27325746799431,1208,0.486770981507824,0.358971172962227,0.84574215447005,0.141277335984095,0.117171968190855,0.829375549692172,8.25060357315307,"0","No","No","No","No","No","No",0.214,0.278,0.379,42.1,121,8,3,NA,NA,NA,NA
"76","johnsbo01",1006428,"OF","0","Integration",1863,6920,1239,2051,396,95,288,1283,96,64,1075,851,0,24,28,0,102,0,0,4416,352,163,102,0,0,0,0,0,8019,0.296387283236994,1272,0.505924855491329,0.392817059483726,0.898741914975056,0.10612295797481,0.134056615538097,1.26321974148061,2.55931293612453,"0","No","No","No","No","No","No",0.21,0.305,0.411,56.9,132,8,NA,NA,NA,NA,NA
"77","jonesch06",97,"LF","1","Steroids",2499,8984,1619,2726,549,38,468,1623,150,46,1512,1409,177,18,3,97,253,2371,61848,1771,3581,243,308,0,0,0,0,0,10611,0.303428317008014,1671,0.529274265360641,0.401093205164452,0.930367470525093,0.132786730751107,0.142493638676845,1.07310149041874,2.14165666266507,"0","No","No","Yes","Yes","No","No",0.226,0.313,0.397,84.6,141,8,NA,1,NA,2,NA
"78","kuennha01",1007200,"LF","0","Expansion",1833,6913,951,2092,356,56,87,671,68,56,594,404,39,15,44,52,143,1474,38544,3028,2345,191,468,0,0,0,0,0,7574,0.302618255460726,1593,0.408071748878924,0.356614734618431,0.764686483497355,0.0533403749669923,0.0784261948772115,1.47029702970297,2.93126022913257,"0","No","No","No","No","No","No",0.105,0.31,0.343,27.5,108,8,NA,NA,NA,NA,NA
"79","lombaer01",1007718,"C","1","Integration",1853,5855,601,1792,277,27,190,990,8,0,430,262,0,46,18,0,261,0,0,5694,845,143,107,152,0,0,0,0,6331,0.306063193851409,1298,0.459948761742101,0.3582372453009,0.818186007043001,0.0413836676670352,0.0679197599115464,1.6412213740458,3.52887209929844,"0","No","No","No","No","No","No",0.154,0.297,0.377,41.8,125,8,NA,1,NA,NA,NA
"80","marioma01",1008108,"SS","0","Integration",1572,5506,602,1448,272,37,36,624,35,2,470,537,0,14,151,0,120,0,0,2987,4829,252,978,0,0,0,0,0,5990,0.262985833636033,1103,0.345441336723574,0.322537562604341,0.667978899327915,0.0896494156928214,0.0784641068447412,0.875232774674115,4.97201017811705,"0","No","No","No","No","No","No",0.082,0.286,0.318,30.1,83,8,NA,1,NA,NA,NA
"81","murraed02",1009386,"1B","1","Steroids",3026,11336,1627,3255,560,35,504,1917,110,43,1333,1516,222,18,2,128,315,2410,63605,21265,1871,168,2034,0,0,0,0,0,12815,0.287138320395201,2156,0.476093860268172,0.35942255169723,0.835516411965402,0.118298868513461,0.104018728053063,0.879287598944591,7.64573694646398,"0","Yes","Yes","Yes","Yes","Yes","No",0.189,0.291,0.365,72,127,8,3,NA,NA,3,NA
"82","olivato01",1009772,"RF","1","Expansion",1676,6301,870,1917,329,48,220,947,86,55,448,645,131,59,14,57,139,1172,30971,2332,71,61,19,0,0,0,0,0,6865,0.304237422631328,1320,0.476432312331376,0.353095411507648,0.829527723839024,0.0939548434085943,0.0652585579024035,0.694573643410853,1.43377088305489,"0","No","No","No","No","No","No",0.172,0.309,0.365,40.7,129,8,1,NA,NA,NA,NA
"83","parrila02",1010021,"C","0","Steroids",1988,7067,856,1782,305,27,324,1070,28,37,612,1527,62,37,23,58,197,1743,46279,9840,986,98,156,192,0,1043,655,0,7774,0.252157917079383,1126,0.440498089712749,0.312709030100334,0.753207119813084,0.196423977360432,0.0787239516336506,0.400785854616896,5.44567404426559,"0","No","No","No","No","No","No",0.188,0.276,0.332,43.4,105,8,3,NA,NA,6,NA
"84","riceji01",1010897,"LF","1","Free Agency",2089,8225,1249,2452,373,79,382,1451,58,34,670,1423,77,64,5,94,315,1540,40610,3103,137,66,19,0,0,0,0,0,9053,0.298115501519757,1618,0.502006079027356,0.351927537832763,0.853933616860118,0.157185463382304,0.0740086159284215,0.470836261419536,1.55098133078028,"0","No","No","No","No","No","No",0.204,0.318,0.375,50.8,128,8,NA,1,NA,2,NA
"85","simmote01",1011986,"C","1","Free Agency",2456,8680,1074,2472,483,47,248,1389,21,33,855,694,188,39,11,100,287,1925,51490,10544,1092,169,248,182,3,1188,611,0,9674,0.284792626728111,1694,0.436981566820277,0.347942939838743,0.78492450665902,0.0717386810006202,0.0883812280339053,1.23198847262248,4.73778501628664,"0","No","No","No","No","No","No",0.152,0.284,0.347,54.2,116,8,NA,NA,NA,1,NA
"86","snidedu01",1012230,"CF","1","Expansion",2143,7161,1259,2116,358,85,407,1333,99,50,971,1237,104,21,52,32,166,1042,27318,4099,123,66,18,0,0,0,0,0,8185,0.295489456779779,1266,0.539729088116185,0.379718998167379,0.919448086283564,0.151130116065974,0.118631643249847,0.784963621665319,1.97013532431171,"0","No","No","No","No","No","No",0.244,0.308,0.404,63.5,139,8,NA,NA,NA,NA,NA
"87","strawda01",1012606,"RF","0","Steroids",1583,5418,898,1401,256,38,335,1000,221,99,816,1352,131,38,1,53,64,1357,35362,2515,76,62,24,0,0,0,0,0,6325,0.258582502768549,772,0.505352528608343,0.356521739130435,0.861874267738777,0.213754940711462,0.12901185770751,0.603550295857988,1.6367656348705,"0","No","No","No","No","No","No",0.247,0.282,0.372,41.5,137,8,NA,NA,NA,2,NA
"88","allendi01",1000137,"LF","0","Free Agency",1749,6332,1099,1848,320,79,351,1119,133,52,894,1556,138,16,19,53,164,1690,43662,7658,1711,245,756,0,0,0,0,0,7295,0.291850915982312,1098,0.533638660770689,0.378067169294037,0.911705830064726,0.21329677861549,0.122549691569568,0.574550128534704,5.35677530017153,"0","No","No","No","No","No","No",0.242,0.334,0.4,61.3,155,7,NA,1,NA,NA,NA
"89","applilu01",1000284,"SS","1","Integration",2422,8856,1319,2749,440,102,45,1116,179,108,1302,528,0,11,74,0,129,0,0,4674,7543,672,1475,0,0,0,0,0,10169,0.310411020776874,2162,0.398373983739837,0.399449306716491,0.797823290456329,0.0519225095879634,0.128036188415773,2.46590909090909,5.04417836498761,"0","No","No","No","No","No","No",0.088,0.326,0.378,72.6,115,7,NA,NA,NA,NA,NA
"90","biggicr01",549,"CF","1","Modern",2850,10876,1844,3060,668,55,291,1175,414,124,1160,1753,68,285,101,81,150,2703,70913,7156,5671,201,1174,32,0,434,130,0,12402,0.281353438764252,2046,0.433155571901434,0.363247863247863,0.796403435149298,0.141348169650056,0.0935333010804709,0.661722760981175,4.50070175438596,"0","No","Yes","Yes","No","Yes","No",0.152,0.311,0.352,65.8,115,7,4,NA,NA,5,NA
"91","boyerke01",1001283,"3B","0","Expansion",2034,7455,1104,2143,318,68,282,1141,105,77,713,1017,97,20,17,63,185,1910,50711,2376,3737,274,417,0,0,0,0,0,8251,0.287458081824279,1475,0.461837692823608,0.348563810447219,0.810401503270827,0.123257786934917,0.0864137680281178,0.701081612586037,3.00540806293019,"0","No","No","No","No","No","No",0.174,0.299,0.355,54.8,116,7,5,1,NA,NA,NA
"92","cepedor01",1002103,"LF","1","Expansion",2124,7927,1131,2351,417,27,379,1365,142,80,588,1169,154,102,4,74,218,1861,49270,14829,1030,177,1195,0,0,0,0,0,8691,0.296581304402674,1528,0.499432319919263,0.349902197675757,0.84933451759502,0.134506961224255,0.0676561960648947,0.502994011976048,7.4665725047081,"0","No","No","No","No","No","No",0.203,0.306,0.37,50.3,131,7,NA,1,NA,NA,NA
"93","cronijo01",1002796,"SS","1","Integration",2124,7579,1233,2285,515,118,170,1424,87,71,1059,700,0,34,166,0,57,0,0,4303,6052,510,1241,0,0,0,0,0,8672,0.30149096186832,1482,0.467871750890619,0.389529520295203,0.857401271185822,0.080719557195572,0.122117158671587,1.51285714285714,4.87523540489642,"0","No","No","No","No","No","No",0.166,0.315,0.394,66.6,119,7,NA,NA,NA,NA,NA
"94","dimagdo01",1003310,"OF","0","Integration",1399,5640,1046,1680,308,57,87,618,100,62,750,571,0,31,57,0,107,0,0,3859,147,89,32,0,0,0,0,0,6421,0.297872340425532,1228,0.418971631205674,0.383273633390438,0.802245264596111,0.088926958417692,0.116804236100296,1.31348511383538,2.86347390993567,"0","No","No","No","No","No","No",0.121,0.32,0.377,34.6,112,7,NA,NA,NA,NA,NA
"95","dobyla01",1003346,"CF","1","Integration",1533,5348,960,1515,243,52,253,970,47,36,871,1011,19,38,20,25,97,619,16141,3640,93,64,30,0,0,0,0,0,6282,0.283283470456245,967,0.490089753178758,0.385864374403056,0.875954127581815,0.160936007640879,0.138650111429481,0.861523244312562,2.43509458577952,"0","No","No","No","No","No","No",0.211,0.307,0.402,60.8,140,7,NA,NA,NA,NA,NA
"96","elliobo01",1003733,"3B","0","Integration",1978,7141,1064,2061,382,94,170,1195,60,2,967,604,0,16,66,0,187,0,0,2519,2790,261,259,0,0,0,0,0,8124,0.288615039910377,1415,0.439854362134155,0.374692269817824,0.814546631951979,0.0743476120137863,0.11903003446578,1.60099337748344,2.6840242669363,"0","No","No","No","No","No","No",0.151,0.297,0.38,50.4,124,7,NA,1,NA,NA,NA
"97","gehrilo01",1004598,"1B","1","Live Ball",2164,8001,1888,2721,534,163,493,1995,102,101,1508,790,0,45,106,0,2,0,0,19525,1087,196,1575,0,0,0,0,0,9554,0.340082489688789,1531,0.632420947381577,0.447351894494453,1.07977284187603,0.0826878794222315,0.157839648314842,1.90886075949367,9.52495378927911,"1","No","No","Yes","Yes","No","No",0.292,0.332,0.477,115.9,171,7,NA,2,NA,NA,NA
"98","keltnke01",1006821,"3B","0","Integration",1526,5683,737,1570,308,69,163,852,39,33,514,480,0,13,102,0,144,0,0,1577,3070,171,306,0,0,0,0,0,6210,0.276262537392222,1030,0.440788316030266,0.33768115942029,0.778469475450556,0.0772946859903382,0.0827697262479871,1.07083333333333,3.04521625163827,"0","No","No","No","No","No","No",0.165,0.279,0.36,36.5,110,7,NA,NA,NA,NA,NA
"99","martied01",1086,"3B","1","Steroids",2055,7213,1219,2247,514,15,309,1261,49,30,1283,1202,113,89,10,77,190,561,14488,566,1025,81,107,0,0,0,0,0,8662,0.311520865104672,1409,0.515458200471371,0.417801893327176,0.933260093798547,0.138767028399908,0.148118217501732,1.06738768718802,0.774209245742092,"0","No","No","No","No","No","No",0.204,0.335,0.405,65.5,147,7,NA,NA,NA,5,NA
"100","mazerbi01",1008316,"2B","1","Expansion",2163,7755,769,2016,294,62,138,853,27,23,447,706,110,20,87,70,194,2067,55196,4976,6694,204,1706,0,0,0,0,0,8292,0.259961315280464,1522,0.367246937459703,0.299445248432224,0.666692185891927,0.0851423058369513,0.0539073806078148,0.63314447592068,5.39528432732316,"0","No","No","No","No","No","No",0.107,0.269,0.293,30.9,82,7,8,NA,NA,NA,NA
"101","minosmi01",1008984,"LF","1","Free Agency",1835,6579,1136,1963,336,83,186,1023,205,130,814,584,23,192,68,57,185,1287,33888,3416,331,112,36,0,0,0,0,0,7642,0.298373613011096,1358,0.459492324061407,0.388510861031144,0.848003185092551,0.0764197853964931,0.106516618686208,1.39383561643836,2.04196185286104,"0","No","No","No","No","No","No",0.161,0.303,0.383,54.1,133,7,3,NA,NA,NA,NA
"102","molitpa01",1009040,"3B","1","Steroids",2683,10835,1782,3319,605,114,234,1307,504,131,1094,1244,100,47,75,109,209,1481,38996,3506,3241,208,664,0,0,0,0,0,12085,0.306322104291647,2366,0.447992616520535,0.369052544476624,0.817045160997159,0.102937525858502,0.0905254447662391,0.879421221864952,2.51472232575475,"0","No","Yes","Yes","No","Yes","No",0.142,0.326,0.361,67.7,122,7,NA,NA,1,4,NA
"103","munsoth01",1009334,"C","0","Free Agency",1423,5344,696,1558,229,32,113,701,48,50,438,571,59,42,21,58,160,1295,34103,6342,742,130,85,93,9,533,427,1,5882,0.291541916167665,1184,0.409805389221557,0.346480788847331,0.756286178068888,0.097075824549473,0.0744644678680721,0.76707530647986,4.97821503865074,"0","No","No","No","No","No","No",0.118,0.306,0.34,40.9,116,7,3,1,NA,NA,NA
"104","murphda05",1009355,"CF","0","Free Agency",2180,7960,1197,2111,350,39,398,1266,161,68,986,1748,159,28,6,60,209,2107,55955,6319,300,123,172,31,0,91,32,0,9034,0.265201005025126,1324,0.468969849246231,0.345915430595528,0.814885279841759,0.193491255257915,0.109143236661501,0.564073226544622,3.03623853211009,"0","No","No","No","No","No","No",0.204,0.292,0.357,44.3,119,7,5,2,NA,4,NA
"105","oliveal01",1009773,"CF","0","Free Agency",2368,9049,1189,2743,529,77,219,1326,84,64,535,756,119,82,17,95,254,2045,53755,9040,498,131,513,0,0,0,0,0,9761,0.303127417394187,1918,0.451210078461708,0.344227025919475,0.795437104381184,0.077451080831882,0.054809957996107,0.707671957671958,4.02787162162162,"0","No","No","No","No","No","No",0.148,0.309,0.352,43.4,120,7,NA,NA,NA,3,NA
"106","parkeda01",1010000,"RF","0","Free Agency",2466,9358,1272,2712,526,75,339,1493,154,113,683,1537,170,56,1,86,209,1859,49056,3949,152,144,47,0,0,0,0,0,10183,0.289805513998718,1772,0.470720239367386,0.33889816360601,0.809618402973396,0.150937837572425,0.0670725719336148,0.444372153545869,1.66301703163017,"0","No","No","No","No","No","No",0.181,0.314,0.354,41.1,120,7,3,1,NA,3,NA
"107","perezto01",1010188,"1B","1","Free Agency",2777,9778,1272,2732,505,79,379,1652,49,33,925,1867,150,43,9,106,268,2418,63020,15127,2440,240,1484,0,0,0,0,0,10852,0.279402740846799,1769,0.463489466148497,0.340950976778474,0.804440442926971,0.172042019904165,0.0852377441946185,0.495447241564006,6.32589124954987,"0","No","No","No","Yes","Yes","No",0.184,0.308,0.356,58.9,121,7,NA,NA,NA,NA,NA
"108","raineti01",1406,"LF","1","Steroids",2502,8872,1571,2605,430,113,170,980,808,146,1330,966,148,42,39,76,142,2099,55823,4284,273,61,35,0,0,0,0,0,10320,0.293620378719567,1892,0.425045085662759,0.385368217054264,0.810413302717023,0.0936046511627907,0.128875968992248,1.3768115942029,1.82134292565947,"0","No","No","Yes","No","Yes","No",0.131,0.312,0.361,66.4,125,7,NA,NA,NA,1,NA
"109","richabo01",1010903,"2B","0","Expansion",1412,5386,643,1432,196,37,34,390,73,48,262,243,20,7,98,30,100,1330,35541,3159,3540,150,977,0,0,0,0,0,5685,0.265874489417007,1165,0.334942443371704,0.299208443271768,0.634150886643472,0.0427440633245383,0.0460861917326297,1.07818930041152,4.7443342776204,"0","No","No","No","No","No","No",0.069,0.272,0.284,6.3,78,7,5,NA,1,NA,NA
"110","rolensc01",970,"3B","0","Modern",2038,7398,1211,2077,517,43,316,1287,118,49,899,1410,57,127,1,93,150,1996,52438,1478,4081,186,355,0,0,0,0,0,8517,0.280751554474182,1201,0.490402811570695,0.364330163203006,0.8547329747737,0.165551250440296,0.105553598684983,0.637588652482269,2.72767419038273,"0","No","No","No","No","No","No",0.21,0.305,0.368,69.9,122,7,8,NA,NA,1,NA
"111","smithre06",1012201,"RF","0","Free Agency",1987,7033,1123,2020,363,57,314,1092,137,86,890,1030,115,33,8,86,150,1845,47529,5186,304,123,165,0,0,0,0,0,8042,0.28721740366842,1286,0.488980520403811,0.365953742850037,0.854934263253848,0.128077592638647,0.110668987813977,0.864077669902913,2.76295923502768,"0","No","No","No","No","No","No",0.202,0.295,0.379,64.6,137,7,1,NA,NA,NA,NA
"112","soriaal01",847,"LF","0","Modern",1975,7750,1152,2095,481,31,412,1159,289,84,496,1803,68,86,9,54,123,1854,48244,3456,2198,169,506,0,0,0,0,0,8386,0.270322580645161,1171,0.499870967741935,0.319222513713332,0.819093481455267,0.21500119246363,0.0591461960410207,0.275097060454798,2.86278481012658,"0","No","No","No","No","No","No",0.23,0.301,0.348,38.9,111,7,NA,NA,NA,4,NA
"113","sosasa01",302,"RF","0","Steroids",2354,8813,1475,2408,379,45,609,1667,234,107,929,2306,154,59,17,78,202,2138,56899,4522,143,128,26,0,0,0,0,0,9879,0.273232724384432,1375,0.533756949960286,0.343759489826906,0.877516439787192,0.233424435671627,0.0940378580828019,0.402862098872507,1.98173322005098,"0","Yes","No","No","Yes","No","Yes",0.261,0.301,0.37,60.1,124,7,NA,1,NA,6,1
"114","stargwi01",1012426,"LF","1","Free Agency",2360,7927,1194,2232,423,55,475,1540,17,16,937,1936,227,78,9,75,143,2044,53872,9278,486,151,713,0,0,0,0,0,9017,0.281569320045414,1279,0.528573230730415,0.360097593434623,0.888670824165039,0.214705556171676,0.103914827547965,0.483987603305785,4.13728813559322,"0","No","No","No","Yes","No","No",0.247,0.314,0.387,62.9,145,7,NA,1,1,NA,NA
"115","vernomi01",1013416,"1B","0","Integration",2409,8731,1196,2495,490,120,172,1311,137,90,955,869,22,49,80,19,183,553,14643,19819,1448,212,2044,0,0,0,0,0,9754,0.285763371893254,1713,0.428473256213492,0.358724625794546,0.787197882008038,0.0890916547057617,0.0979085503383227,1.09896432681243,8.82814445828144,"0","No","No","No","No","No","No",0.143,0.301,0.363,36.4,115,7,NA,NA,NA,NA,NA
"116","yorkru01",1014354,"1B","0","Integration",1603,5891,876,1621,291,52,277,1152,38,26,792,867,0,12,25,0,155,0,0,12308,1167,155,1098,30,0,0,0,0,6695,0.275165506705143,1001,0.483279579018842,0.362210604929052,0.845490183947894,0.129499626587005,0.118297236743839,0.913494809688581,8.4061135371179,"0","No","No","No","No","No","No",0.208,0.283,0.39,38.8,121,7,NA,NA,NA,NA,NA
"117","youngmi02",1286,"SS","0","Modern",1970,7918,1137,2375,441,60,185,1030,90,30,575,1235,28,22,25,72,236,1765,46401,3090,4319,160,1014,0,0,0,0,0,8587,0.299949482192473,1689,0.440894165193231,0.346104576685688,0.786998741878918,0.143822056597182,0.0669616862699429,0.465587044534413,3.76091370558376,"0","No","No","No","No","No","No",0.141,0.333,0.342,25.3,104,7,1,NA,NA,NA,NA
